SupplierID,PartID,PartDescription,OrderDate,EstimatedDeliveryDate,ActualDeliveryDate,Quantity,UnitCost,TransportMode,TransportCost,WarehouseID,WarehouseLocation,WarehouseCapacity,CurrentInventory,SupplierName,SupplierLocation,TotalCost,LeadTimeDays
216,182,Battery,2023-01-23 13:00:00,2023-01-28 13:00:00,2023-02-10 13:00:00,133,822.5,Rail,1157.18,18,Bristol,1828,3388,Supplier_216,Leeds,109392.5,18
216,63,Engine,2023-01-25 11:00:00,2023-02-09 11:00:00,2023-02-01 11:00:00,565,61.26,Road,358.22,17,Birmingham,2148,1212,Supplier_216,Leeds,34611.9,7
216,163,Windshield,2023-01-29 21:00:00,2023-02-07 21:00:00,2023-02-01 21:00:00,833,481.44,Road,1287.32,6,Glasgow,2514,3418,Supplier_216,Leeds,401039.52,3
216,20,Transmission,2023-02-20 12:00:00,2023-03-06 12:00:00,2023-03-10 12:00:00,210,231.44,Sea,835.02,3,Bristol,1717,1067,Supplier_216,Leeds,48602.4,18
216,65,Steering,2023-03-01 10:00:00,2023-03-04 10:00:00,2023-03-14 10:00:00,388,898.24,Air,1255.53,7,Edinburgh,1608,3051,Supplier_216,Leeds,348517.12,13
216,183,Seat,2023-03-12 12:00:00,2023-03-24 12:00:00,2023-03-22 12:00:00,40,372.28,Sea,1913.27,16,Liverpool,1871,3611,Supplier_216,Leeds,14891.2,10
216,192,Door,2023-03-13 14:00:00,2023-03-25 14:00:00,2023-03-28 14:00:00,619,221.12,Sea,1147.16,19,Bristol,4172,3535,Supplier_216,Leeds,136873.28,15
216,165,Steering,2023-03-14 10:00:00,2023-03-27 10:00:00,2023-04-07 10:00:00,706,333.03,Road,1715.19,15,Glasgow,4417,504,Supplier_216,Leeds,235119.18,24
216,43,Steering,2023-03-31 01:00:00,2023-04-04 01:00:00,2023-04-12 01:00:00,456,623.29,Rail,548.13,6,Bristol,4779,712,Supplier_216,Leeds,284220.24,12
216,32,Steering,2023-04-03 20:00:00,2023-04-12 20:00:00,2023-04-10 20:00:00,154,579.76,Road,208.54,7,Manchester,3915,295,Supplier_216,Leeds,89283.04,7
216,48,Seat,2023-04-07 04:00:00,2023-04-16 04:00:00,2023-04-14 04:00:00,786,158.5,Road,677.4,15,Sheffield,2619,568,Supplier_216,Leeds,124581,7
366,78,Steering,2023-01-01 21:00:00,2023-01-10 21:00:00,2023-01-12 21:00:00,722,540.44,Sea,1168.03,18,Edinburgh,3335,2804,Supplier_366,Liverpool,390197.68,11
366,5,Windshield,2023-01-07 09:00:00,2023-01-23 09:00:00,2023-01-24 09:00:00,853,949.05,Air,504.54,7,Glasgow,3994,964,Supplier_366,Liverpool,809539.65,17
366,37,Windshield,2023-01-30 02:00:00,2023-02-19 02:00:00,2023-02-05 02:00:00,708,957.78,Sea,1512.06,19,London,3941,3713,Supplier_366,Liverpool,678108.24,6
366,186,Door,2023-02-03 14:00:00,2023-02-07 14:00:00,2023-02-26 14:00:00,377,636.8,Sea,738.99,18,Liverpool,1639,2546,Supplier_366,Liverpool,240073.6,23
366,192,Door,2023-03-27 09:00:00,2023-04-05 09:00:00,2023-04-12 09:00:00,96,907.8,Road,304.29,19,Manchester,1545,3114,Supplier_366,Liverpool,87148.8,16
366,107,Seat,2023-04-13 01:00:00,2023-04-22 01:00:00,2023-04-22 01:00:00,441,260.44,Sea,1157.97,17,Cardiff,1592,1564,Supplier_366,Liverpool,114854.04,9
366,162,Engine,2023-04-19 21:00:00,2023-05-04 21:00:00,2023-04-27 21:00:00,527,651.93,Road,1764.47,10,Bristol,4891,891,Supplier_366,Liverpool,343567.11,8
366,86,Tire,2023-04-26 22:00:00,2023-05-02 22:00:00,2023-05-14 22:00:00,565,680.83,Road,691.41,13,Leeds,1888,1461,Supplier_366,Liverpool,384668.95,18
404,30,Suspension,2023-01-01 22:00:00,2023-01-21 22:00:00,2023-01-12 22:00:00,578,570.59,Sea,1086.1,3,Sheffield,1883,2645,Supplier_404,Warsaw,329801.02,11
404,10,Engine,2023-01-15 01:00:00,2023-01-22 01:00:00,2023-02-06 01:00:00,59,93.69,Sea,337.6,18,Manchester,1475,1534,Supplier_404,Warsaw,5527.71,22
404,1,Windshield,2023-01-19 15:00:00,2023-01-21 15:00:00,2023-02-02 15:00:00,343,390.59,Road,1687.69,17,London,2389,2917,Supplier_404,Warsaw,133972.37,14
404,112,Seat,2023-02-21 01:00:00,2023-03-09 01:00:00,2023-03-03 01:00:00,34,646.4,Sea,1834.64,14,Edinburgh,1877,2273,Supplier_404,Warsaw,21977.6,10
404,157,Battery,2023-03-18 19:00:00,2023-04-04 19:00:00,2023-03-31 19:00:00,417,543.57,Rail,1075.17,3,Sheffield,2389,1103,Supplier_404,Warsaw,226668.69,13
404,13,Battery,2023-03-31 07:00:00,2023-04-15 07:00:00,2023-04-09 07:00:00,474,736.53,Road,531.96,2,Edinburgh,3446,3508,Supplier_404,Warsaw,349115.22,9
193,82,Brake,2023-01-01 23:00:00,2023-01-07 23:00:00,2023-01-16 23:00:00,176,828.35,Rail,1832.47,20,Birmingham,1717,2664,Supplier_193,Luxembourg,145789.6,15
193,86,Brake,2023-02-01 20:00:00,2023-02-06 20:00:00,2023-02-11 20:00:00,144,402.09,Rail,1804.68,18,Edinburgh,3179,911,Supplier_193,Luxembourg,57900.96,10
193,130,Battery,2023-02-08 15:00:00,2023-02-25 15:00:00,2023-02-18 15:00:00,570,626.3,Rail,1513.95,13,Sheffield,3758,2234,Supplier_193,Luxembourg,356991,10
193,82,Battery,2023-02-28 22:00:00,2023-03-11 22:00:00,2023-03-04 22:00:00,253,580.95,Road,911.23,18,Bristol,2437,1222,Supplier_193,Luxembourg,146980.35,4
31,84,Battery,2023-01-02 00:00:00,2023-01-09 00:00:00,2023-01-07 00:00:00,584,233.96,Road,1057.61,14,Edinburgh,2847,3744,Supplier_31,Budapest,136632.64,5
31,114,Suspension,2023-01-16 05:00:00,2023-02-05 05:00:00,2023-02-04 05:00:00,687,633.26,Air,1066.31,12,Birmingham,1932,1811,Supplier_31,Budapest,435049.62,19
31,107,Tire,2023-01-27 00:00:00,2023-02-14 00:00:00,2023-02-16 00:00:00,554,128.72,Sea,1837.15,20,Sheffield,1485,718,Supplier_31,Budapest,71310.88,20
31,74,Battery,2023-02-10 20:00:00,2023-02-12 20:00:00,2023-03-05 20:00:00,633,744.25,Road,1312.24,6,Manchester,2684,1985,Supplier_31,Budapest,471110.25,23
31,160,Tire,2023-03-19 07:00:00,2023-04-07 07:00:00,2023-04-13 07:00:00,717,220.44,Road,1607.85,10,Edinburgh,4260,855,Supplier_31,Budapest,158055.48,25
31,121,Door,2023-03-28 03:00:00,2023-04-02 03:00:00,2023-04-17 03:00:00,88,138.84,Road,1226.94,4,London,3998,1894,Supplier_31,Budapest,12217.92,20
31,37,Suspension,2023-04-15 12:00:00,2023-04-19 12:00:00,2023-05-03 12:00:00,175,78.68,Road,643.18,1,Sheffield,3395,3233,Supplier_31,Budapest,13769,18
31,98,Battery,2023-04-27 22:00:00,2023-05-10 22:00:00,2023-05-01 22:00:00,918,694.2,Sea,1059.03,16,Cardiff,2126,275,Supplier_31,Budapest,637275.6,4
164,22,Tire,2023-01-02 01:00:00,2023-01-10 01:00:00,2023-01-21 01:00:00,164,840.31,Road,961.97,14,Bristol,3968,3012,Supplier_164,Rome,137810.84,19
164,86,Seat,2023-02-24 11:00:00,2023-02-28 11:00:00,2023-03-10 11:00:00,73,493.42,Rail,850.33,18,Glasgow,4141,1326,Supplier_164,Rome,36019.66,14
164,175,Steering,2023-03-02 03:00:00,2023-03-20 03:00:00,2023-03-16 03:00:00,355,814.81,Air,562.38,20,Glasgow,4905,2062,Supplier_164,Rome,289257.55,14
164,87,Brake,2023-03-28 18:00:00,2023-03-30 18:00:00,2023-04-02 18:00:00,389,603.2,Air,718.93,4,Sheffield,3152,2836,Supplier_164,Rome,234644.8,5
164,79,Door,2023-04-03 12:00:00,2023-04-12 12:00:00,2023-04-10 12:00:00,601,891.02,Air,479.32,7,Liverpool,4515,1567,Supplier_164,Rome,535503.02,7
164,92,Battery,2023-04-11 06:00:00,2023-04-30 06:00:00,2023-05-03 06:00:00,537,891.97,Air,799.54,12,Bristol,4614,3182,Supplier_164,Rome,478987.89,22
300,156,Suspension,2023-01-02 02:00:00,2023-01-04 02:00:00,2023-01-16 02:00:00,667,758.89,Rail,1601.3,7,Bristol,2689,2662,Supplier_300,Brussels,506179.63,14
300,165,Transmission,2023-01-30 13:00:00,2023-02-14 13:00:00,2023-02-14 13:00:00,536,194.69,Rail,141.68,10,Birmingham,2203,2721,Supplier_300,Brussels,104353.84,15
300,125,Transmission,2023-02-06 09:00:00,2023-02-17 09:00:00,2023-02-18 09:00:00,107,347.76,Road,307.37,2,London,4593,990,Supplier_300,Brussels,37210.32,12
300,121,Brake,2023-03-19 16:00:00,2023-04-05 16:00:00,2023-04-03 16:00:00,640,758.61,Rail,650.78,14,Birmingham,4640,1429,Supplier_300,Brussels,485510.4,15
68,24,Battery,2023-01-02 03:00:00,2023-01-06 03:00:00,2023-01-23 03:00:00,529,719.28,Air,1116.97,4,Edinburgh,1314,1222,Supplier_68,Zurich,380499.12,21
68,175,Transmission,2023-01-25 03:00:00,2023-02-07 03:00:00,2023-02-16 03:00:00,603,701.09,Road,1192.95,5,Cardiff,2558,753,Supplier_68,Zurich,422757.27,22
68,169,Brake,2023-01-29 02:00:00,2023-02-12 02:00:00,2023-02-17 02:00:00,762,922.6,Rail,945.7,13,Leeds,2864,3796,Supplier_68,Zurich,703021.2,19
68,160,Door,2023-02-14 13:00:00,2023-02-19 13:00:00,2023-03-02 13:00:00,57,435.03,Rail,1971.65,8,Edinburgh,3413,178,Supplier_68,Zurich,24796.71,16
68,74,Transmission,2023-04-08 07:00:00,2023-04-16 07:00:00,2023-04-14 07:00:00,151,105.82,Air,754.45,13,Birmingham,1735,1985,Supplier_68,Zurich,15978.82,6
68,23,Engine,2023-04-12 10:00:00,2023-04-20 10:00:00,2023-04-29 10:00:00,61,605.55,Sea,812.2,11,Glasgow,1971,3487,Supplier_68,Zurich,36938.55,17
347,79,Seat,2023-01-02 04:00:00,2023-01-06 04:00:00,2023-01-27 04:00:00,455,854.15,Road,1777.51,4,Glasgow,4849,2520,Supplier_347,Oslo,388638.25,25
347,71,Door,2023-01-17 08:00:00,2023-02-05 08:00:00,2023-02-09 08:00:00,247,403.92,Air,1858.87,1,Edinburgh,4238,1307,Supplier_347,Oslo,99768.24,23
347,45,Windshield,2023-02-07 02:00:00,2023-02-25 02:00:00,2023-02-10 02:00:00,276,75.71,Sea,817.96,6,Bristol,3955,2721,Supplier_347,Oslo,20895.96,3
347,14,Windshield,2023-02-24 17:00:00,2023-03-10 17:00:00,2023-03-18 17:00:00,695,804.06,Rail,872.88,10,Manchester,1991,1168,Supplier_347,Oslo,558821.7,22
347,111,Transmission,2023-02-27 02:00:00,2023-03-14 02:00:00,2023-03-02 02:00:00,649,621.98,Air,1316.16,19,Liverpool,1333,3677,Supplier_347,Oslo,403665.02,3
347,129,Seat,2023-02-28 04:00:00,2023-03-08 04:00:00,2023-03-11 04:00:00,737,151.7,Air,1090.53,7,Edinburgh,3514,556,Supplier_347,Oslo,111802.9,11
347,83,Engine,2023-04-10 16:00:00,2023-04-25 16:00:00,2023-04-22 16:00:00,973,858.39,Air,1001.15,2,Liverpool,2678,3741,Supplier_347,Oslo,835213.47,12
347,46,Windshield,2023-04-11 19:00:00,2023-04-16 19:00:00,2023-05-04 19:00:00,647,671.26,Rail,1162.96,8,Liverpool,2016,145,Supplier_347,Oslo,434305.22,23
337,129,Battery,2023-01-02 05:00:00,2023-01-07 05:00:00,2023-01-24 05:00:00,437,928.24,Sea,438.39,5,Edinburgh,4132,3049,Supplier_337,Budapest,405640.88,22
410,1,Transmission,2023-01-02 06:00:00,2023-01-05 06:00:00,2023-01-25 06:00:00,293,580.45,Sea,1105.76,5,Edinburgh,3979,526,Supplier_410,Edinburgh,170071.85,23
410,191,Door,2023-02-03 18:00:00,2023-02-08 18:00:00,2023-02-18 18:00:00,455,764.71,Air,1994.13,20,Manchester,1559,750,Supplier_410,Edinburgh,347943.05,15
410,148,Windshield,2023-02-08 05:00:00,2023-02-20 05:00:00,2023-03-01 05:00:00,331,248.5,Sea,1811.18,19,Edinburgh,4863,2798,Supplier_410,Edinburgh,82253.5,21
410,43,Suspension,2023-02-24 01:00:00,2023-03-04 01:00:00,2023-03-19 01:00:00,219,713.46,Sea,1118.39,3,Birmingham,1244,693,Supplier_410,Edinburgh,156247.74,23
410,78,Windshield,2023-03-05 07:00:00,2023-03-21 07:00:00,2023-03-27 07:00:00,336,668.24,Air,1315.08,18,Sheffield,1565,3810,Supplier_410,Edinburgh,224528.64,22
410,190,Windshield,2023-03-14 07:00:00,2023-04-01 07:00:00,2023-04-08 07:00:00,662,339.3,Rail,778.42,15,London,1329,2791,Supplier_410,Edinburgh,224616.6,25
410,198,Door,2023-03-14 16:00:00,2023-03-28 16:00:00,2023-03-27 16:00:00,119,990.19,Road,1183.01,16,Liverpool,3728,1606,Supplier_410,Edinburgh,117832.61,13
410,153,Engine,2023-04-14 04:00:00,2023-04-24 04:00:00,2023-05-01 04:00:00,980,235.97,Sea,218.67,9,Bristol,4620,3514,Supplier_410,Edinburgh,231250.6,17
410,120,Engine,2023-04-16 13:00:00,2023-05-06 13:00:00,2023-04-22 13:00:00,712,862.49,Road,758.24,17,London,2392,2529,Supplier_410,Edinburgh,614092.88,6
455,123,Steering,2023-01-02 07:00:00,2023-01-04 07:00:00,2023-01-07 07:00:00,45,664.28,Road,1756.66,2,Edinburgh,2544,413,Supplier_455,Athens,29892.6,5
455,49,Steering,2023-01-02 14:00:00,2023-01-05 14:00:00,2023-01-20 14:00:00,243,340.34,Sea,292.23,11,London,3644,185,Supplier_455,Athens,82702.62,18
455,24,Brake,2023-01-15 04:00:00,2023-01-20 04:00:00,2023-01-29 04:00:00,514,387.01,Rail,1957.11,6,Leeds,4527,2017,Supplier_455,Athens,198923.14,14
455,34,Seat,2023-01-16 10:00:00,2023-02-03 10:00:00,2023-02-09 10:00:00,636,481.62,Road,1308.8,16,Cardiff,1028,2203,Supplier_455,Athens,306310.32,24
455,18,Brake,2023-01-19 00:00:00,2023-02-02 00:00:00,2023-01-31 00:00:00,814,701.21,Sea,861.65,18,Manchester,4613,2893,Supplier_455,Athens,570784.94,12
455,117,Door,2023-03-28 05:00:00,2023-04-13 05:00:00,2023-04-18 05:00:00,595,105.26,Air,1868.68,12,Sheffield,4098,3426,Supplier_455,Athens,62629.7,21
455,198,Seat,2023-03-31 19:00:00,2023-04-09 19:00:00,2023-04-16 19:00:00,48,808.69,Road,1566.3,12,London,1585,1172,Supplier_455,Athens,38817.12,16
455,18,Steering,2023-04-16 05:00:00,2023-05-05 05:00:00,2023-05-11 05:00:00,599,590.41,Air,1236.17,14,Bristol,4398,1457,Supplier_455,Athens,353655.59,25
408,172,Steering,2023-01-02 08:00:00,2023-01-15 08:00:00,2023-01-08 08:00:00,660,530.26,Road,1505.1,7,London,4648,2307,Supplier_408,Warsaw,349971.6,6
408,109,Suspension,2023-01-21 15:00:00,2023-01-27 15:00:00,2023-01-26 15:00:00,432,324.5,Road,1249.04,15,Edinburgh,3101,906,Supplier_408,Warsaw,140184,5
408,80,Door,2023-01-26 14:00:00,2023-02-14 14:00:00,2023-02-03 14:00:00,504,613.9,Rail,631.47,20,Edinburgh,3376,1660,Supplier_408,Warsaw,309405.6,8
408,108,Windshield,2023-01-27 01:00:00,2023-02-06 01:00:00,2023-02-04 01:00:00,512,546.04,Air,1889.88,1,Bristol,1949,987,Supplier_408,Warsaw,279572.48,8
408,199,Brake,2023-02-08 21:00:00,2023-02-17 21:00:00,2023-02-14 21:00:00,888,701.68,Sea,464.2,2,Cardiff,2984,1155,Supplier_408,Warsaw,623091.84,6
408,79,Brake,2023-04-27 18:00:00,2023-05-08 18:00:00,2023-05-19 18:00:00,658,950.24,Sea,942.87,15,Manchester,4352,304,Supplier_408,Warsaw,625257.92,22
446,159,Windshield,2023-01-02 09:00:00,2023-01-19 09:00:00,2023-01-21 09:00:00,266,287.42,Rail,113.65,5,Birmingham,4435,1503,Supplier_446,Luxembourg,76453.72,19
446,16,Steering,2023-01-22 12:00:00,2023-01-25 12:00:00,2023-01-25 12:00:00,337,360.16,Road,1977.81,18,Birmingham,4743,2045,Supplier_446,Luxembourg,121373.92,3
446,1,Windshield,2023-02-20 16:00:00,2023-02-27 16:00:00,2023-03-08 16:00:00,987,796.47,Road,702.98,7,Liverpool,3678,685,Supplier_446,Luxembourg,786115.89,16
446,102,Door,2023-02-26 15:00:00,2023-02-28 15:00:00,2023-03-06 15:00:00,40,211.92,Sea,1867.61,1,Cardiff,3758,2402,Supplier_446,Luxembourg,8476.8,8
446,8,Tire,2023-04-06 11:00:00,2023-04-24 11:00:00,2023-04-25 11:00:00,751,908.13,Road,1229.29,1,Cardiff,4841,2125,Supplier_446,Luxembourg,682005.63,19
446,136,Steering,2023-04-22 08:00:00,2023-04-30 08:00:00,2023-04-25 08:00:00,914,526.38,Road,750.74,5,Cardiff,2259,2054,Supplier_446,Luxembourg,481111.32,3
446,115,Suspension,2023-04-26 16:00:00,2023-05-14 16:00:00,2023-05-15 16:00:00,695,219.17,Air,1848,10,Cardiff,1887,1707,Supplier_446,Luxembourg,152323.15,19
74,167,Transmission,2023-01-02 10:00:00,2023-01-13 10:00:00,2023-01-25 10:00:00,810,202.51,Air,1596.19,16,Edinburgh,4236,161,Supplier_74,Oslo,164033.1,23
74,4,Door,2023-01-25 21:00:00,2023-02-11 21:00:00,2023-02-01 21:00:00,679,677.34,Road,1558.65,1,Sheffield,1272,2658,Supplier_74,Oslo,459913.86,7
74,66,Seat,2023-03-31 20:00:00,2023-04-14 20:00:00,2023-04-07 20:00:00,501,51.59,Air,1871.08,5,Birmingham,4291,222,Supplier_74,Oslo,25846.59,7
74,12,Engine,2023-04-05 16:00:00,2023-04-13 16:00:00,2023-04-24 16:00:00,143,756.66,Rail,1976.24,11,Cardiff,2015,1550,Supplier_74,Oslo,108202.38,19
74,131,Transmission,2023-05-02 07:00:00,2023-05-07 07:00:00,2023-05-05 07:00:00,893,306.33,Rail,655.25,2,Sheffield,3859,3038,Supplier_74,Oslo,273552.69,3
185,95,Tire,2023-01-02 11:00:00,2023-01-09 11:00:00,2023-01-10 11:00:00,669,688.08,Rail,956.06,20,Liverpool,2468,1795,Supplier_185,Luxembourg,460325.52,8
185,46,Transmission,2023-01-10 12:00:00,2023-01-29 12:00:00,2023-01-17 12:00:00,874,84.54,Road,815.96,5,Manchester,4108,648,Supplier_185,Luxembourg,73887.96,7
185,197,Suspension,2023-01-31 18:00:00,2023-02-14 18:00:00,2023-02-08 18:00:00,566,470.29,Sea,471.79,3,Manchester,3916,2443,Supplier_185,Luxembourg,266184.14,8
185,172,Door,2023-02-08 18:00:00,2023-02-24 18:00:00,2023-02-26 18:00:00,686,716.03,Sea,540.15,18,Manchester,1316,2607,Supplier_185,Luxembourg,491196.58,18
185,39,Seat,2023-02-23 18:00:00,2023-02-28 18:00:00,2023-03-04 18:00:00,418,762.52,Sea,1267.45,2,Sheffield,3488,1878,Supplier_185,Luxembourg,318733.36,9
185,162,Suspension,2023-03-01 02:00:00,2023-03-11 02:00:00,2023-03-09 02:00:00,494,444.78,Rail,216.33,8,Bristol,4192,2134,Supplier_185,Luxembourg,219721.32,8
185,117,Windshield,2023-03-16 10:00:00,2023-03-22 10:00:00,2023-04-08 10:00:00,524,270.86,Sea,263.99,6,Bristol,1978,3659,Supplier_185,Luxembourg,141930.64,23
232,92,Windshield,2023-01-02 12:00:00,2023-01-20 12:00:00,2023-01-04 12:00:00,426,104.91,Rail,1267.54,14,Leeds,1884,3298,Supplier_232,Edinburgh,44691.66,2
232,56,Door,2023-01-17 06:00:00,2023-01-26 06:00:00,2023-02-05 06:00:00,810,830.81,Sea,141.45,11,Sheffield,3361,3313,Supplier_232,Edinburgh,672956.1,19
232,149,Windshield,2023-02-06 08:00:00,2023-02-15 08:00:00,2023-02-15 08:00:00,514,879.03,Air,730.26,4,Sheffield,2818,1763,Supplier_232,Edinburgh,451821.42,9
232,79,Steering,2023-03-19 11:00:00,2023-04-01 11:00:00,2023-03-23 11:00:00,608,305.47,Road,1352.58,2,Edinburgh,1072,978,Supplier_232,Edinburgh,185725.76,4
232,101,Brake,2023-04-08 19:00:00,2023-04-25 19:00:00,2023-04-15 19:00:00,848,799.95,Road,769.32,10,Liverpool,4956,2731,Supplier_232,Edinburgh,678357.6,7
232,113,Steering,2023-04-26 11:00:00,2023-05-09 11:00:00,2023-05-04 11:00:00,585,454.61,Sea,1002.01,18,Bristol,1789,3184,Supplier_232,Edinburgh,265946.85,8
232,131,Engine,2023-04-28 07:00:00,2023-05-05 07:00:00,2023-05-06 07:00:00,528,853.86,Sea,1316.51,7,Birmingham,3713,1547,Supplier_232,Edinburgh,450838.08,8
456,14,Suspension,2023-01-02 13:00:00,2023-01-18 13:00:00,2023-01-04 13:00:00,814,52.23,Sea,517.97,15,Sheffield,1561,2693,Supplier_456,Lisbon,42515.22,2
456,56,Steering,2023-01-06 12:00:00,2023-01-22 12:00:00,2023-01-27 12:00:00,628,164.64,Rail,1236.87,3,Manchester,2422,3894,Supplier_456,Lisbon,103393.92,21
456,149,Engine,2023-02-05 12:00:00,2023-02-19 12:00:00,2023-02-17 12:00:00,57,386.01,Air,349.56,17,Sheffield,4519,155,Supplier_456,Lisbon,22002.57,12
456,28,Seat,2023-02-25 23:00:00,2023-03-14 23:00:00,2023-03-19 23:00:00,19,637.86,Sea,459.99,13,Leeds,3715,2871,Supplier_456,Lisbon,12119.34,22
456,75,Tire,2023-02-27 15:00:00,2023-03-16 15:00:00,2023-03-12 15:00:00,549,221.03,Rail,1793.58,5,Liverpool,3651,2837,Supplier_456,Lisbon,121345.47,13
456,107,Suspension,2023-04-24 06:00:00,2023-04-27 06:00:00,2023-05-11 06:00:00,252,553.64,Road,942.84,16,Manchester,2548,164,Supplier_456,Lisbon,139517.28,17
364,30,Engine,2023-01-02 15:00:00,2023-01-20 15:00:00,2023-01-16 15:00:00,845,523.75,Sea,1275.19,3,Manchester,2583,3123,Supplier_364,Bristol,442568.75,14
364,1,Battery,2023-01-13 12:00:00,2023-01-20 12:00:00,2023-01-25 12:00:00,966,908.83,Road,1384.69,8,London,2059,1859,Supplier_364,Bristol,877929.78,12
364,7,Seat,2023-02-14 05:00:00,2023-03-01 05:00:00,2023-03-04 05:00:00,611,359.15,Rail,154.25,5,Sheffield,2195,550,Supplier_364,Bristol,219440.65,18
364,54,Tire,2023-02-15 21:00:00,2023-02-17 21:00:00,2023-02-28 21:00:00,840,782.35,Road,1169.19,11,Birmingham,4234,750,Supplier_364,Bristol,657174,13
364,93,Brake,2023-03-01 21:00:00,2023-03-11 21:00:00,2023-03-05 21:00:00,944,803.43,Road,853.81,13,Birmingham,2558,3958,Supplier_364,Bristol,758437.92,4
364,55,Battery,2023-03-09 10:00:00,2023-03-29 10:00:00,2023-03-11 10:00:00,213,329.92,Air,1282.48,1,Sheffield,4687,2986,Supplier_364,Bristol,70272.96,2
364,98,Steering,2023-04-01 21:00:00,2023-04-15 21:00:00,2023-04-06 21:00:00,546,94.45,Sea,651.21,2,Bristol,1994,1452,Supplier_364,Bristol,51569.7,5
364,144,Seat,2023-05-02 03:00:00,2023-05-14 03:00:00,2023-05-07 03:00:00,699,195.29,Sea,429.2,9,Cardiff,2056,2189,Supplier_364,Bristol,136507.71,5
319,168,Door,2023-01-02 16:00:00,2023-01-12 16:00:00,2023-01-26 16:00:00,609,253.53,Air,1003.86,10,Sheffield,2607,1534,Supplier_319,Leeds,154399.77,24
319,112,Suspension,2023-01-16 16:00:00,2023-02-01 16:00:00,2023-02-03 16:00:00,774,563.62,Air,1130.73,4,Leeds,2928,475,Supplier_319,Leeds,436241.88,18
319,149,Suspension,2023-01-17 04:00:00,2023-02-04 04:00:00,2023-01-30 04:00:00,136,886.77,Sea,175.23,4,Manchester,3849,2511,Supplier_319,Leeds,120600.72,13
319,9,Windshield,2023-03-08 04:00:00,2023-03-12 04:00:00,2023-03-21 04:00:00,965,200.93,Air,212.53,15,Sheffield,2180,382,Supplier_319,Leeds,193897.45,13
319,51,Battery,2023-03-11 05:00:00,2023-03-22 05:00:00,2023-03-15 05:00:00,400,505.6,Sea,1554.32,2,Edinburgh,2292,341,Supplier_319,Leeds,202240,4
319,177,Battery,2023-04-15 04:00:00,2023-04-22 04:00:00,2023-04-27 04:00:00,970,612.54,Air,404.28,1,Birmingham,2396,2348,Supplier_319,Leeds,594163.8,12
319,48,Transmission,2023-04-23 22:00:00,2023-05-10 22:00:00,2023-04-26 22:00:00,985,703.26,Sea,983.5,20,Bristol,2750,2037,Supplier_319,Leeds,692711.1,3
319,19,Transmission,2023-05-01 15:00:00,2023-05-17 15:00:00,2023-05-19 15:00:00,282,695.75,Air,1601.83,3,Edinburgh,3189,2357,Supplier_319,Leeds,196201.5,18
254,47,Battery,2023-01-02 17:00:00,2023-01-12 17:00:00,2023-01-16 17:00:00,225,893.39,Road,1105.59,1,Manchester,1627,929,Supplier_254,Manchester,201012.75,14
254,19,Transmission,2023-02-03 02:00:00,2023-02-17 02:00:00,2023-02-23 02:00:00,799,371.47,Sea,1332.2,20,Leeds,3067,2663,Supplier_254,Manchester,296804.53,20
254,180,Tire,2023-03-07 04:00:00,2023-03-18 04:00:00,2023-03-30 04:00:00,792,141.73,Rail,1533.16,3,Glasgow,1133,594,Supplier_254,Manchester,112250.16,23
254,11,Transmission,2023-03-12 04:00:00,2023-03-23 04:00:00,2023-03-24 04:00:00,757,824.49,Air,421.1,5,Sheffield,1841,857,Supplier_254,Manchester,624138.93,12
254,14,Suspension,2023-03-16 23:00:00,2023-03-27 23:00:00,2023-04-02 23:00:00,259,801.63,Sea,1390.76,8,Edinburgh,1761,2249,Supplier_254,Manchester,207622.17,17
254,37,Transmission,2023-03-21 22:00:00,2023-03-25 22:00:00,2023-04-01 22:00:00,504,985.32,Road,1027.51,15,Manchester,1203,3882,Supplier_254,Manchester,496601.28,11
254,121,Battery,2023-04-04 15:00:00,2023-04-06 15:00:00,2023-04-07 15:00:00,125,264.92,Rail,790.07,20,Sheffield,2996,3887,Supplier_254,Manchester,33115,3
254,75,Tire,2023-04-06 23:00:00,2023-04-22 23:00:00,2023-04-10 23:00:00,607,889.99,Sea,703.74,20,Birmingham,1099,1544,Supplier_254,Manchester,540223.93,4
254,155,Transmission,2023-04-12 03:00:00,2023-04-15 03:00:00,2023-04-15 03:00:00,405,232.86,Sea,120.69,14,Bristol,4071,1568,Supplier_254,Manchester,94308.3,3
254,56,Windshield,2023-04-29 22:00:00,2023-05-18 22:00:00,2023-05-09 22:00:00,426,514.53,Rail,494.22,8,Edinburgh,4755,505,Supplier_254,Manchester,219189.78,10
291,60,Transmission,2023-01-02 18:00:00,2023-01-22 18:00:00,2023-01-19 18:00:00,161,186.57,Road,724.33,4,Birmingham,2154,747,Supplier_291,Amsterdam,30037.77,17
291,112,Steering,2023-01-09 08:00:00,2023-01-27 08:00:00,2023-01-26 08:00:00,87,113.06,Rail,476.11,4,Manchester,4829,125,Supplier_291,Amsterdam,9836.22,17
